,records,valid_accuracy,valid_atom_loss,train_loss,valid_loss,valid_noise_loss,_runtime,valid_atom_accuracy,valid_noise_accuracy,_step,epoch,_timestamp,train_accuracy
265,35388540.0,,,0.07262594252824783,,,24358.691437005997,,,14029,,1725755040.360765,0.9758333333333333
266,35525340.0,,,0.06888353079557419,,,24429.771589279175,,,14067,,1725755111.4409173,0.9813888888888889
267,35575740.0,,,0.06841882318258286,,,24455.90542769432,,,14081,,1725755137.5747557,0.9819444444444444
268,35831340.0,,,0.06719868630170822,,,24589.0583319664,,,14152,,1725755270.72766,0.9805555555555555
269,34452540.0,0.6680555555555555,,,1.5527104139328003,,24742.795939207077,,,14247,,1725755424.4652672,
270,36446967.0,,,0.1777668595314026,,,25208.29432964325,,,14533,,1725755889.9636576,0.9430555555555555
271,36526167.0,,,0.17906415462493896,,,25248.908465385437,,,14555,,1725755930.5777934,0.9427777777777778
272,36598167.0,,,0.15473651885986328,,,25286.06818294525,,,14575,,1725755967.737511,0.9538888888888889
273,36814167.0,,,0.13674010336399078,,,25397.949063062668,,,14635,,1725756079.618391,0.96
274,37202967.0,,,0.10674060881137848,,,25599.963176488876,,,14743,,1725756281.6325045,0.9691666666666666
275,37516167.0,,,0.10423250496387482,,,25763.72957253456,,,14830,,1725756445.3989005,0.9688888888888889
276,36191367.0,0.9230555555555555,,,0.2370496392250061,,25941.987312078476,,,14940,,1725756623.65664,
277,36256167.0,0.9138888888888889,,,0.2471170723438263,,25965.769803524017,,,14958,,1725756647.4391315,
278,36068967.0,,0.5624042749404907,,,,26061.355876922607,0.8588888888888889,,15026,,1725756743.025205,
279,,,,,,0.6028567138840171,26149.93260550499,,0.7961176470588235,15091,22.0,1725756831.6019335,
280,37807794.0,,,0.17011380195617676,,,26213.403004169464,,,15121,,1725756895.0723321,0.9480555555555555
281,38102994.0,,,0.10555117577314377,,,26371.9272210598,,,15203,,1725757053.596549,0.9708333333333333
282,38124594.0,,,0.08725147694349289,,,26383.661127328873,,,15209,,1725757065.3304553,0.9766666666666667
283,38153394.0,,,0.08993756026029587,,,26399.070511817932,,,15217,,1725757080.7398398,0.9761111111111112
284,38214594.0,,,0.10121400654315948,,,26431.798216104507,,,15234,,1725757113.467544,0.9727777777777777
285,38246994.0,,,0.09606623649597168,,,26449.24131321907,,,15243,,1725757130.9106412,0.9744444444444444
286,38653794.0,,,0.07549773901700974,,,26665.7159178257,,,15356,,1725757347.3852458,0.98
287,39168594.0,,,0.09307903796434402,,,26935.85071659088,,,15499,,1725757617.5200446,0.975
288,39204594.0,,,0.05600454658269882,,,26954.826196193695,,,15509,,1725757636.4955242,0.9833333333333333
289,39319794.0,,,0.07889357954263687,,,27015.7152030468,,,15541,,1725757697.384531,0.9780555555555556
290,37768194.0,0.9619444444444445,,,0.12146908044815063,,27097.549021482468,,,15588,,1725757779.2183495,
291,37811394.0,0.9702777777777778,,,0.11416342854499817,,27112.931664943695,,,15600,,1725757794.600993,
292,38030994.0,0.9627777777777777,,,0.11995413154363632,,27194.2777864933,,,15661,,1725757875.9471145,
293,38081394.0,0.9697222222222223,,,0.09322063624858856,,27212.57637643814,,,15675,,1725757894.2457044,
294,38110194.0,0.9644444444444444,,,0.11956323683261871,,27223.194207668304,,,15683,,1725757904.8635356,
295,39438621.0,,,0.33369067311286926,,,27374.41854763031,,,15784,,1725758056.0878756,0.9136111111111112
296,39564621.0,,,0.12195663154125214,,,27438.411055088043,,,15819,,1725758120.080383,0.9619444444444445
297,39629421.0,,,0.08898103982210159,,,27471.45474100113,,,15837,,1725758153.124069,0.9725
298,39805821.0,,,0.09110771119594574,,,27562.233185768127,,,15886,,1725758243.9025137,0.9697222222222223
299,39813021.0,,,0.07659419625997543,,,27566.131542921066,,,15888,,1725758247.800871,0.9783333333333334
300,39849021.0,,,0.08954029530286789,,,27584.476554870605,,,15898,,1725758266.1458828,0.9741666666666666
301,39982221.0,,,0.065691277384758,,,27653.911192655563,,,15935,,1725758335.5805206,0.9783333333333334
302,39985821.0,,,0.0705246552824974,,,27655.81385421753,,,15936,,1725758337.4831822,0.9788888888888889
303,40259421.0,,,0.07953581213951111,,,27797.4891269207,,,16012,,1725758479.158455,0.9775
304,40331421.0,,,0.07553526014089584,,,27834.793322324753,,,16032,,1725758516.4626503,0.9758333333333333
305,40500621.0,,,0.06204371526837349,,,27922.49095249176,,,16079,,1725758604.1602805,0.98
306,40547421.0,,,0.07299399375915527,,,27946.820931196213,,,16092,,1725758628.4902592,0.9758333333333333
307,40781421.0,,,0.07379230111837387,,,28068.376350402832,,,16157,,1725758750.0456784,0.9786111111111111
308,41069421.0,,,0.07355841249227524,,,28218.54833173752,,,16237,,1725758900.2176597,0.9783333333333334
309,39453021.0,0.9380555555555555,,,0.23770633339881897,,28270.863703012466,,,16266,,1725758952.533031,
310,39550221.0,0.9394444444444444,,,0.20419122278690338,,28306.12079501152,,,16293,,1725758987.790123,
311,39586221.0,0.9486111111111111,,,0.18663248419761658,,28319.215551376343,,,16303,,1725759000.8848794,
312,39478221.0,,1.2686779499053955,,,,28443.90241575241,0.6730555555555555,,16393,,1725759125.5717437,
313,41793048.0,,,0.06525320559740067,,,28886.01510334015,,,16648,,1725759567.6844313,0.9805555555555555
314,41973048.0,,,0.07123409956693649,,,28979.29538989067,,,16698,,1725759660.9647179,0.9811111111111112
315,42099048.0,,,0.07203520834445953,,,29044.568934440613,,,16733,,1725759726.2382624,0.9786111111111111
316,42329448.0,,,0.05955781042575836,,,29164.615388393402,,,16797,,1725759846.2847164,0.9830555555555556
317,42358248.0,,,0.057016801089048386,,,29179.54006242752,,,16805,,1725759861.2093904,0.9808333333333333
318,42552648.0,,,0.057445935904979706,,,29281.3349776268,,,16859,,1725759963.0043056,0.9838888888888889
319,42642648.0,,,0.06321240216493607,,,29328.474466085434,,,16884,,1725760010.143794,0.9822222222222222
320,41375448.0,0.97,,,0.10877078771591187,,29533.46411037445,,,17010,,1725760215.1334383,
321,41483448.0,0.9702777777777778,,,0.11985336989164352,,29575.04247689247,,,17040,,1725760256.7118049,
322,41501448.0,0.9661111111111111,,,0.13414444029331207,,29581.701532125473,,,17045,,1725760263.37086,
323,41551848.0,0.9702777777777778,,,0.10359596461057663,,29600.14555811882,,,17059,,1725760281.814886,
324,41256648.0,,1.5086102485656738,,,,29655.46740412712,0.6752777777777778,,17097,,1725760337.136732,
325,41299848.0,,1.559396743774414,,,,29670.79306745529,0.6761111111111111,,17109,,1725760352.4623954,
326,42963075.0,,,0.12264847010374069,,,29796.87164068222,,,17183,,1725760478.5409687,0.9641666666666666
327,43013475.0,,,0.08344701677560806,,,29822.088470458984,,,17197,,1725760503.7577984,0.9727777777777777
328,43287075.0,,,0.06530608981847763,,,29961.542350053787,,,17273,,1725760643.211678,0.9794444444444445
329,43312275.0,,,0.06646913290023804,,,29974.464039564133,,,17280,,1725760656.1333675,0.9833333333333333
330,43323075.0,,,0.07231809943914413,,,29980.01210141182,,,17283,,1725760661.6814294,0.9775
331,43420275.0,,,0.07859422266483307,,,30029.82656598091,,,17310,,1725760711.495894,0.9761111111111112
332,43585875.0,,,0.0696028470993042,,,30115.20898962021,,,17356,,1725760796.8783176,0.9816666666666667
333,43830675.0,,,0.062414806336164474,,,30242.101612091064,,,17424,,1725760923.77094,0.9825
334,43881075.0,,,0.06221148744225502,,,30268.299781799316,,,17438,,1725760949.9691098,0.985
335,44097075.0,,,0.0576869361102581,,,30380.784333467484,,,17498,,1725761062.4536614,0.9836111111111111
336,44104275.0,,,0.05706309527158737,,,30384.437419891357,,,17500,,1725761066.1067479,0.9838888888888889
337,44255475.0,,,0.05931678041815758,,,30463.29722571373,,,17542,,1725761144.9665537,0.9841666666666666
338,44496675.0,,,0.05371857061982155,,,30589.338613033295,,,17609,,1725761271.007941,0.985
339,42891075.0,0.9455555555555556,,,0.18481145799160004,,30645.63289642334,,,17641,,1725761327.3022244,
340,42977475.0,0.9441666666666667,,,0.1919783353805542,,30676.9671561718,,,17665,,1725761358.6364841,
341,42898275.0,,,,,0.5155753493309021,30894.329726457596,,0.82,17821,,1725761575.9990544,
342,44777502.0,,,0.08577468991279602,,,31031.965371131897,,,17897,,1725761713.634699,0.9758333333333333
343,45101502.0,,,0.05585360527038574,,,31197.81517982483,,,17987,,1725761879.4845078,0.9833333333333333
344,45213102.0,,,0.05992899462580681,,,31255.309884786606,,,18018,,1725761936.9792128,0.9816666666666667
345,45587502.0,,,0.05138830840587616,,,31448.977689027786,,,18122,,1725762130.647017,0.9861111111111112
346,45738702.0,,,0.07223810255527496,,,31527.464567899704,,,18164,,1725762209.1338959,0.9797222222222223
347,45767502.0,,,0.06736431270837784,,,31542.41780924797,,,18172,,1725762224.0871372,0.9808333333333333
348,45843102.0,,,0.05939042568206787,,,31581.6210668087,,,18193,,1725762263.2903948,0.9861111111111112
349,45886302.0,,,0.06419530510902405,,,31604.22206735611,,,18205,,1725762285.8913953,0.9825
350,46217502.0,,,0.048022396862506866,,,31776.884997844696,,,18297,,1725762458.5543258,0.9836111111111111
351,44572302.0,0.9752777777777778,,,0.08517264574766159,,31817.316657304764,,,18318,,1725762498.9859853,
352,44691102.0,0.9713888888888889,,,0.09412149339914322,,31860.59949851036,,,18351,,1725762542.2688265,
353,44903502.0,0.9730555555555556,,,0.08409231901168823,,31939.339193344116,,,18410,,1725762621.0085213,
354,44637102.0,,0.7716227173805237,,,,32005.18354010582,0.8019444444444445,,18456,,1725762686.852868,
355,44712702.0,,0.7882012724876404,,,,32032.222321271896,0.8055555555555556,,18477,,1725762713.8916492,
356,44561502.0,,,,,0.37151893973350525,32058.800323724747,,0.8744444444444445,18493,,1725762740.4696517,
357,44640702.0,,,,,0.3812703490257263,32088.554805994034,,0.8761111111111111,18515,,1725762770.224134,
358,46685529.0,,,0.08381867408752441,,,32314.475571632385,,,18637,,1725762996.1448996,0.975
359,46858329.0,,,0.07764769345521927,,,32403.633629083633,,,18685,,1725763085.302957,0.9763888888888889
360,46919529.0,,,0.0770069882273674,,,32435.340584754944,,,18702,,1725763117.0099127,0.9755555555555555
361,47023929.0,,,0.06695692986249924,,,32489.41929936409,,,18731,,1725763171.0886273,0.9822222222222222
362,47081529.0,,,0.07813366502523422,,,32519.32432103157,,,18747,,1725763200.993649,0.9808333333333333
363,47121129.0,,,0.06390825659036636,,,32539.80903697014,,,18758,,1725763221.478365,0.9833333333333333
364,47268729.0,,,0.0824897363781929,,,32616.560579299927,,,18799,,1725763298.2299073,0.9802777777777778
365,47344329.0,,,0.05308391898870468,,,32655.689711093903,,,18820,,1725763337.359039,0.9822222222222222
366,47754729.0,,,0.05080771446228027,,,32868.331065654755,,,18934,,1725763550.0003936,0.9852777777777778
367,47826729.0,,,0.06714192032814026,,,32905.66591382027,,,18954,,1725763587.3352418,0.9805555555555555
368,47862729.0,,,0.04824897274374962,,,32924.44389772415,,,18964,,1725763606.1132257,0.9883333333333333
369,46563129.0,0.9786111111111111,,,0.07581325620412827,,33104.22894716263,,,19081,,1725763785.8982751,
370,46627929.0,0.9783333333333334,,,0.06978639215230942,,33129.01685667038,,,19099,,1725763810.6861846,
371,46307529.0,,0.758198082447052,,,,33176.84101676941,0.8213888888888888,,19130,,1725763858.5103447,
372,46311129.0,,0.7245276570320129,,,,33178.11808204651,0.8263888888888888,,19131,,1725763859.78741,
373,47992356.0,,,0.08448781818151474,,,33297.56749200821,,,19210,,1725763979.23682,0.9761111111111112
374,48035556.0,,,0.1387907862663269,,,33319.462013959885,,,19222,,1725764001.131342,0.9608333333333333
375,48651156.0,,,0.0544167086482048,,,33633.0420088768,,,19393,,1725764314.7113369,0.9852777777777778
376,48658356.0,,,0.05951232835650444,,,33636.792286634445,,,19395,,1725764318.4616146,0.9827777777777778
377,48935556.0,,,0.06260276585817337,,,33779.687160015106,,,19472,,1725764461.356488,0.9836111111111111
378,49367556.0,,,0.05261855944991112,,,34003.56589627266,,,19592,,1725764685.2352242,0.9863888888888889
379,48211956.0,0.9783333333333334,,,0.08336831629276276,,34265.69236803055,,,19749,,1725764947.361696,
380,48226356.0,0.9813888888888889,,,0.05557185038924217,,34270.97240281105,,,19753,,1725764952.6417308,
381,48247956.0,0.9797222222222223,,,0.06847476959228516,,34279.01847791672,,,19759,,1725764960.687806,
382,50062383.0,,,0.05503895506262779,,,34665.075575590134,,,19995,,1725765346.7449036,0.9844444444444445
383,50119983.0,,,0.052642859518527985,,,34695.034417152405,,,20011,,1725765376.7037451,0.9866666666666667
384,50170383.0,,,0.05234025418758392,,,34721.40849733353,,,20025,,1725765403.0778253,0.9855555555555555
385,50317983.0,,,0.06162591278553009,,,34798.9089448452,,,20066,,1725765480.5782728,0.985
386,50973183.0,,,0.04719759151339531,,,35146.16273212433,,,20248,,1725765827.83206,0.9869444444444444
387,51070383.0,,,0.04606766253709793,,,35197.869619607925,,,20275,,1725765879.5389476,0.9877777777777778
388,51307983.0,,,0.047891709953546524,,,35324.448910713196,,,20341,,1725766006.1182387,0.9869444444444444
389,49828383.0,0.9830555555555556,,,0.06477369368076324,,35435.301501750946,,,20408,,1725766116.9708297,
390,50087583.0,0.9855555555555555,,,0.05428338423371315,,35532.53811001778,,,20480,,1725766214.207438,
391,49777983.0,,0.8496668934822083,,,,35583.44875955582,0.8122222222222222,,20514,,1725766265.1180875,
392,51689610.0,,,0.04969663545489311,,,35819.22782278061,,,20657,,1725766500.8971508,0.9844444444444445
393,51718410.0,,,0.04708002135157585,,,35833.8894264698,,,20665,,1725766515.5587544,0.9847222222222223
394,51966810.0,,,0.042566023766994476,,,35960.220002651215,,,20734,,1725766641.8893306,0.9888888888888889
395,52305210.0,,,0.04594941437244415,,,36133.45669341087,,,20828,,1725766815.1260214,0.9875
396,52373610.0,,,0.039746228605508804,,,36168.599731206894,,,20847,,1725766850.2690592,0.9875
397,52650810.0,,,0.039943717420101166,,,36311.76600146294,,,20924,,1725766993.4353294,0.9897222222222222
398,52658010.0,,,0.034458186477422714,,,36315.42335534096,,,20926,,1725766997.0926833,0.9888888888888889
399,53072010.0,,,0.03431800752878189,,,36530.08130431175,,,21041,,1725767211.7506323,0.99
400,51682410.0,0.9830555555555556,,,0.056755147874355316,,36661.58823156357,,,21133,,1725767343.2575595,
401,51520410.0,,0.7922947406768799,,,,36765.57760357857,0.8336111111111111,,21208,,1725767447.2469316,
402,51434010.0,,,,,0.3655531108379364,36816.258170843124,,0.88,21242,,1725767497.9274988,
403,53334837.0,,,0.04810609668493271,,,36959.01479387283,,,21324,,1725767640.6841218,0.9858333333333333
404,53608437.0,,,0.04201929271221161,,,37098.237688302994,,,21400,,1725767779.9070163,0.9897222222222222
405,53957637.0,,,0.03689131513237953,,,37277.12181663513,,,21497,,1725767958.7911446,0.9883333333333333
406,54065637.0,,,0.028837375342845917,,,37332.61691904068,,,21527,,1725768014.286247,0.9927777777777778
407,54263637.0,,,0.039855197072029114,,,37434.766777038574,,,21582,,1725768116.436105,0.9886111111111111
408,53126037.0,0.9825,,,0.05810139700770378,,37739.812618494034,,,21744,,1725768421.4819465,
409,53273637.0,0.9844444444444445,,,0.049674153327941895,,37792.95275592804,,,21785,,1725768474.622084,
410,53126037.0,,0.8049290180206299,,,,37902.131907463074,0.8211111111111111,,21864,,1725768583.8012354,
411,53212437.0,,0.8925843834877014,,,,37933.16448378563,0.8091666666666667,,21888,,1725768614.8338118,
412,55455264.0,,,0.035440344363451004,,,38344.122099876404,,,22123,,1725769025.7914279,0.9891666666666666
413,56276064.0,,,0.05270163714885712,,,38774.25747847557,,,22351,,1725769455.9268064,0.9863888888888889
414,56520864.0,,,0.03229660168290138,,,38902.38003587723,,,22419,,1725769584.0493639,0.9919444444444444
415,56549664.0,,,0.03219135105609894,,,38917.77783823013,,,22427,,1725769599.4471662,0.9911111111111112
416,54933264.0,0.9880555555555556,,,0.04132506623864174,,38960.70161962509,,,22456,,1725769642.3709476,
417,54972864.0,0.9811111111111112,,,0.07329988479614258,,38975.56282877922,,,22467,,1725769657.2321568,
418,55127664.0,0.985,,,0.05287810042500496,,39032.87942171097,,,22510,,1725769714.5487497,
419,55156464.0,0.9877777777777778,,,0.053853269666433334,,39043.56781125069,,,22518,,1725769725.2371392,
420,55203264.0,0.9802777777777778,,,0.07840840518474579,,39061.06013131142,,,22531,,1725769742.7294593,
421,54850464.0,,0.8293095827102661,,,,39096.95827579498,0.8358333333333333,,22553,,1725769778.6276038,
422,54875664.0,,,,,0.3603387475013733,39187.70913362503,,0.8927777777777778,22618,,1725769869.3784616,
423,56693691.0,,,0.05928189307451248,,,39289.935628175735,,,22677,,1725769971.6049562,0.9833333333333333
424,56891691.0,,,0.04641527310013771,,,39390.38369131088,,,22732,,1725770072.0530193,0.9880555555555556
425,57183291.0,,,0.0450109988451004,,,39539.764519929886,,,22813,,1725770221.433848,0.9880555555555556
426,57532491.0,,,0.0423971489071846,,,39720.01598405838,,,22910,,1725770401.685312,0.9877777777777778
427,57896091.0,,,0.022938821464776993,,,39908.999230861664,,,23011,,1725770590.6685588,0.9947222222222222
428,57932091.0,,,0.028808826580643654,,,39927.68829584122,,,23021,,1725770609.3576238,0.9913888888888889
429,58198491.0,,,0.025800518691539764,,,40066.51997590065,,,23095,,1725770748.1893039,0.9933333333333333
430,58252491.0,,,0.04685438796877861,,,40094.4643702507,,,23110,,1725770776.1336982,0.9886111111111111
431,56643291.0,0.9855555555555555,,,0.05579515919089317,,40140.633105278015,,,23141,,1725770822.3024333,
432,56693691.0,0.9825,,,0.0653335228562355,,40158.84916305542,,,23155,,1725770840.518491,
433,56632491.0,,0.7842426896095276,,,,40299.21098899841,0.8302777777777778,,23258,,1725770980.880317,
434,56574891.0,,,,,0.39422330260276794,40358.30492901802,,0.8730555555555556,23300,,1725771039.974257,
435,58292118.0,,,0.034069035202264786,,,40406.93166399002,,,23331,,1725771088.600992,0.9894444444444445
436,58392918.0,,,0.037137072533369064,,,40457.37342405319,,,23359,,1725771139.042752,0.9883333333333333
437,58536918.0,,,0.03360138088464737,,,40530.36030960083,,,23399,,1725771212.0296376,0.9897222222222222
438,58558518.0,,,0.026098042726516724,,,40541.531990766525,,,23405,,1725771223.2013187,0.9905555555555555
439,59285718.0,,,0.035380031913518906,,,40915.14097428322,,,23607,,1725771596.8103023,0.9916666666666667
440,59375718.0,,,0.03688221052289009,,,40961.532814741135,,,23632,,1725771643.2021427,0.9902777777777778
441,59832918.0,,,0.03164970874786377,,,41198.392770051956,,,23759,,1725771880.062098,0.9911111111111112
442,58288518.0,0.985,,,0.05965553969144821,,41289.938560009,,,23808,,1725771971.607888,
443,58302918.0,,,,,0.3640446364879608,41537.59185838699,,0.8913888888888889,23990,,1725772219.2611864,
444,60228945.0,,,0.031518276780843735,,,41692.18522262573,,,24079,,1725772373.8545506,0.9925
445,60336945.0,,,0.03224553167819977,,,41746.38732910156,,,24109,,1725772428.056657,0.9913888888888889
446,60668145.0,,,0.026600440964102745,,,41914.48902797699,,,24201,,1725772596.158356,0.9922222222222222
447,61031745.0,,,0.026453562080860138,,,42100.320323467255,,,24302,,1725772781.9896514,0.9936111111111111
448,61193745.0,,,0.02789107896387577,,,42183.591272354126,,,24347,,1725772865.2606003,0.9938888888888889
449,61420545.0,,,0.0364607609808445,,,42300.560029268265,,,24410,,1725772982.2293572,0.9919444444444444
450,61478145.0,,,0.03738308325409889,,,42330.31789469719,,,24426,,1725773011.9872227,0.9922222222222222
451,60027345.0,0.9861111111111112,,,0.05505247414112091,,42465.03518509865,,,24501,,1725773146.704513,
452,60254145.0,0.9852777777777778,,,0.05256601423025131,,42548.442193984985,,,24564,,1725773230.111522,
453,61798572.0,,,0.038932181894779205,,,42787.84891748428,,,24725,,1725773469.5182455,0.99
454,61974972.0,,,0.02965366281569004,,,42876.72958135605,,,24774,,1725773558.3989093,0.9916666666666667
455,62266572.0,,,0.03404482826590538,,,43024.86275553703,,,24855,,1725773706.5320835,0.9913888888888889
456,62295372.0,,,0.03408696874976158,,,43039.423570394516,,,24863,,1725773721.0928984,0.9908333333333333
457,62342172.0,,,0.03569343686103821,,,43063.38206529617,,,24876,,1725773745.0513933,0.9927777777777778
458,63108972.0,,,0.03311841934919357,,,43457.870802640915,,,25089,,1725774139.5401306,0.9911111111111112
459,63137772.0,,,0.020739862695336342,,,43472.83475828171,,,25097,,1725774154.5040863,0.9952777777777778
460,63339372.0,,,0.02436237595975399,,,43577.30054020882,,,25153,,1725774258.9698682,0.9930555555555556
461,62014572.0,0.9847222222222223,,,0.06335990130901337,,43734.62364077568,,,25263,,1725774416.2929688,
462,63512199.0,,,0.029195569455623627,,,43954.54721188545,,,25411,,1725774636.2165399,0.9911111111111112
463,63530199.0,,,0.02398691326379776,,,43963.70595741272,,,25416,,1725774645.3752854,0.9941666666666666
464,63699399.0,,,0.04451730474829674,,,44048.56654667854,,,25463,,1725774730.2358747,0.99
465,64995399.0,,,0.0292055644094944,,,44709.793322086334,,,25823,,1725775391.46265,0.9919444444444444
466,65099799.0,,,0.03056522086262703,,,44763.71521091461,,,25852,,1725775445.384539,0.9925
467,63443799.0,0.9838888888888889,,,0.06464432179927826,,44797.8099937439,,,25870,,1725775479.4793217,
468,63486999.0,0.9836111111111111,,,0.07272007316350937,,44813.92457795143,,,25882,,1725775495.593906,
469,63641799.0,0.9863888888888889,,,0.04810835048556328,,44870.6472055912,,,25925,,1725775552.3165336,
470,63688599.0,0.9855555555555555,,,0.06282667815685272,,44887.78790664673,,,25938,,1725775569.4572346,
471,63465399.0,,0.835308313369751,,,,44970.16047167778,0.8311111111111111,,25996,,1725775651.8297997,
472,63450999.0,,,,,0.4070180058479309,45046.31197667122,,0.8775,26050,,1725775727.9813046,
473,63465399.0,,,,,0.38063710927963257,45051.5572681427,,0.8827777777777778,26054,,1725775733.226596,
474,65348226.0,,,0.024982834234833717,,,45190.848477602005,,,26131,,1725775872.5178056,0.9952777777777778
475,65517426.0,,,0.030957238748669624,,,45276.439569711685,,,26178,,1725775958.1088977,0.9913888888888889
476,65531826.0,,,0.022928865626454353,,,45283.68346643448,,,26182,,1725775965.3527944,0.9941666666666666
477,65877426.0,,,0.02321958728134632,,,45459.9843685627,,,26278,,1725776141.6536965,0.9930555555555556
478,65996226.0,,,0.02979450859129429,,,45520.832931280136,,,26311,,1725776202.5022593,0.9919444444444444
479,66082626.0,,,0.02141292579472065,,,45565.14622306824,,,26335,,1725776246.815551,0.9938888888888889
480,66467826.0,,,0.024584712460637093,,,45763.57371401787,,,26442,,1725776445.243042,0.9938888888888889
481,65395026.0,0.9858333333333333,,,0.05506739765405655,,46062.08511066437,,,26622,,1725776743.7544386,
482,65510226.0,0.9883333333333333,,,0.048650842159986496,,46105.55299258232,,,26654,,1725776787.2223206,
483,65135826.0,,0.8236158490180969,,,,46132.862213134766,0.8508333333333333,,26670,,1725776814.531541,
484,65193426.0,,0.8060092926025391,,,,46153.70351290703,0.8516666666666667,,26686,,1725776835.372841,
485,65207826.0,,0.8643224239349365,,,,46158.767953157425,0.8416666666666667,,26690,,1725776840.4372811,
486,66867453.0,,,0.02926383726298809,,,46271.082861185074,,,26763,,1725776952.7521892,0.9916666666666667
487,67029453.0,,,0.025558920577168465,,,46352.161677122116,,,26808,,1725777033.831005,0.9936111111111111
488,67061853.0,,,0.03343399986624718,,,46368.56169676781,,,26817,,1725777050.2310247,0.9936111111111111
489,67263453.0,,,0.028294295072555542,,,46470.77019762993,,,26873,,1725777152.4395256,0.9933333333333333
490,67378653.0,,,0.020148908719420433,,,46529.60598444939,,,26905,,1725777211.2753124,0.9944444444444445
491,67731453.0,,,0.029157524928450584,,,46709.726828336716,,,27003,,1725777391.3961563,0.9936111111111111
492,67886253.0,,,0.034232188016176224,,,46789.47258615494,,,27046,,1725777471.1419141,0.9927777777777778
493,67897053.0,,,0.030478019267320633,,,46795.05332493782,,,27049,,1725777476.722653,0.9933333333333333
494,68379453.0,,,0.02600860223174095,,,47044.42162322998,,,27183,,1725777726.0909512,0.9941666666666666
495,66953853.0,0.9863888888888889,,,0.06072959303855896,,47182.41492009163,,,27265,,1725777864.084248,
496,66968253.0,0.9825,,,0.0702412948012352,,47187.592141866684,,,27269,,1725777869.2614698,
497,67238253.0,0.9855555555555555,,,0.0540771521627903,,47285.332592487335,,,27344,,1725777967.0019205,
498,66903453.0,,0.7677409648895264,,,,47326.945262908936,0.8441666666666666,,27371,,1725778008.614591,
499,66845853.0,,,,,0.4568863809108734,47385.94948220253,,0.8647222222222222,27413,,1725778067.6188102,
