_step,train_accuracy,valid_noise_loss,epoch,valid_accuracy,valid_noise_accuracy,_runtime,_timestamp,valid_atom_accuracy,valid_atom_loss,records,train_loss,valid_loss
4662,0.9494444444444444,,,,,43443.85752272606,1725686577.1474228,,,11095334.0,0.1535576432943344,
4663,0.9591666666666666,,,,,43445.73071360588,1725686579.0206137,,,11098934.0,0.14063748717308044,
4664,0.9508333333333333,,,,,43447.615230083466,1725686580.9051301,,,11102534.0,0.1569056212902069,
4665,0.9522222222222222,,,,,43449.52496910095,1725686582.8148692,,,11106134.0,0.14951588213443756,
4666,0.9522222222222222,,,,,43451.57390832901,1725686584.8638084,,,11109734.0,0.15436726808547974,
4667,0.9572222222222222,,,,,43453.72797727585,1725686587.0178773,,,11113334.0,0.1343378871679306,
4668,0.9491666666666667,,,,,43455.8859705925,1725686589.1758707,,,11116934.0,0.16207213699817657,
4669,0.95,,,,,43457.825679540634,1725686591.1155796,,,11120534.0,0.17037861049175262,
4670,0.9475,,,,,43459.689482450485,1725686592.9793825,,,11124134.0,0.17263536155223846,
4671,0.9472222222222222,,,,,43461.67601060867,1725686594.9659107,,,11127734.0,0.167569100856781,
4672,0.9594444444444444,,,,,43463.7372508049,1725686597.0271509,,,11131334.0,0.13561536371707916,
4673,0.9527777777777777,,,,,43465.68365216255,1725686598.9735522,,,11134934.0,0.1569889485836029,
4674,0.9508333333333333,,,,,43467.5806221962,1725686600.8705223,,,11138534.0,0.15922079980373383,
4675,0.9552777777777778,,,,,43469.42880821228,1725686602.7187083,,,11142134.0,0.15169791877269745,
4676,0.9544444444444444,,,,,43471.25498485565,1725686604.544885,,,11145734.0,0.14610400795936584,
4677,0.9513888888888888,,,,,43473.086599588394,1725686606.3764997,,,11149334.0,0.1554795354604721,
4678,0.9563888888888888,,,,,43475.10785293579,1725686608.397753,,,11152934.0,0.13813278079032898,
4679,0.9525,,,,,43477.285329818726,1725686610.57523,,,11156534.0,0.15862126648426056,
4680,0.9572222222222222,,,,,43479.35725569725,1725686612.6471558,,,11160134.0,0.1438222974538803,
4681,0.9430555555555555,,,,,43481.38553023338,1725686614.6754303,,,11163734.0,0.17642486095428467,
4682,0.9552777777777778,,,,,43483.287575006485,1725686616.577475,,,11167334.0,0.13984420895576477,
4683,0.9505555555555556,,,,,43485.295751810074,1725686618.5856519,,,11170934.0,0.15517950057983398,
4684,0.9541666666666667,,,,,43487.35748696327,1725686620.647387,,,11174534.0,0.15279799699783325,
4685,0.9544444444444444,,,,,43489.28883957863,1725686622.5787396,,,11178134.0,0.15065544843673706,
4686,0.9511111111111111,,,,,43491.1660695076,1725686624.4559696,,,11181734.0,0.15281765162944794,
4687,0.9558333333333333,,,,,43493.028866291046,1725686626.3187664,,,11185334.0,0.13691075146198273,
4688,0.9486111111111111,,,,,43494.89422941208,1725686628.1841295,,,11188934.0,0.17300377786159515,
4689,0.9569444444444445,,,,,43496.802724123,1725686630.0926242,,,11192534.0,0.15482479333877563,
4690,0.9533333333333334,,,,,43498.83946228027,1725686632.1293623,,,11196134.0,0.15395796298980713,
4691,0.9566666666666667,,,,,43500.99255490303,1725686634.282455,,,11199734.0,0.13132332265377045,
4692,0.9516666666666667,,,,,43503.01591730118,1725686636.3058174,,,11203334.0,0.16544808447360992,
4693,0.9577777777777777,,,,,43505.08268523216,1725686638.3725853,,,11206934.0,0.14080485701560974,
4694,0.9538888888888889,,,,,43506.97067594528,1725686640.260576,,,11210534.0,0.1598840057849884,
4695,0.9525,,,,,43508.97699189186,1725686642.266892,,,11214134.0,0.16917206346988678,
4696,0.9536111111111111,,,,,43511.03366851807,1725686644.3235686,,,11217734.0,0.15666185319423676,
4697,0.95,,,,,43512.977843761444,1725686646.2677438,,,11221334.0,0.15239350497722626,
4698,0.9561111111111111,,,,,43514.909908533096,1725686648.1998086,,,11224934.0,0.13872548937797546,
4699,0.9575,,,,,43516.784962415695,1725686650.0748625,,,11228534.0,0.13585524260997772,
4700,0.9547222222222222,,,,,43518.677862882614,1725686651.967763,,,11232134.0,0.15176264941692352,
4701,0.9516666666666667,,,,,43520.471225738525,1725686653.7611258,,,11235734.0,0.15351441502571106,
4702,0.9486111111111111,,,,,43522.44771718979,1725686655.7376173,,,11239334.0,0.16409237682819366,
4703,0.9541666666666667,,,,,43524.63233232498,1725686657.9222324,,,11242934.0,0.15124893188476562,
4704,0.9533333333333334,,,,,43526.711265325546,1725686660.0011654,,,11246534.0,0.16262073814868927,
4705,0.9591666666666666,,,,,43528.674543619156,1725686661.9644437,,,11250134.0,0.12655015289783478,
4706,0.9486111111111111,,,,,43530.59715819359,1725686663.8870583,,,11253734.0,0.16806985437870026,
4707,0.9563888888888888,,,,,43532.6248087883,1725686665.9147089,,,11257334.0,0.14082442224025726,
4708,0.9527777777777777,,,,,43534.67980217934,1725686667.9697022,,,11260934.0,0.14643749594688416,
4709,0.9541666666666667,,,,,43536.58658981323,1725686669.8764899,,,11264534.0,0.15254122018814087,
4710,0.9538888888888889,,,,,43538.46244812012,1725686671.7523482,,,11268134.0,0.15343208611011505,
4711,0.9594444444444444,,,,,43540.322239637375,1725686673.6121397,,,11271734.0,0.13094975054264069,
4712,0.9522222222222222,,,,,43542.17706489563,1725686675.466965,,,11275334.0,0.17104335129261017,
4713,0.9525,,,,,43544.08775472641,1725686677.3776548,,,11278934.0,0.153898224234581,
4714,0.955,,,,,43546.14766359329,1725686679.4375637,,,11282534.0,0.14790551364421844,
4715,0.9561111111111111,,,,,43548.30486536026,1725686681.5947654,,,11286134.0,0.14375297725200653,
4716,0.9538888888888889,,,,,43550.303891420364,1725686683.5937915,,,11289734.0,0.1516963094472885,
4717,0.9536111111111111,,,,,43552.2507185936,1725686685.5406187,,,11293334.0,0.14670255780220032,
4718,0.9613888888888888,,,,,43554.31486701965,1725686687.604767,,,11296934.0,0.13611216843128204,
4719,0.9572222222222222,,,,,43556.38236165047,1725686689.6722617,,,11300534.0,0.1337069720029831,
4720,0.9530555555555555,,,,,43558.46601366997,1725686691.7559137,,,11304134.0,0.15575380623340607,
4721,0.9483333333333334,,,,,43560.444445848465,1725686693.734346,,,11307734.0,0.1684301197528839,
4722,0.9513888888888888,,,,,43562.37518501282,1725686695.665085,,,11311334.0,0.1494584083557129,
4723,0.96,,,,,43564.25526356697,1725686697.5451636,,,11314934.0,0.13011431694030762,
4724,0.9541666666666667,,,,,43566.08709073067,1725686699.3769908,,,11318534.0,0.14674724638462067,
4725,0.9508333333333333,,,,,43567.94262766838,1725686701.2325277,,,11322134.0,0.16186974942684174,
4726,0.9497222222222222,,,,,43569.96083664894,1725686703.2507367,,,11325734.0,0.16868406534194946,
4727,0.9508333333333333,,,,,43572.13980269432,1725686705.4297028,,,11329334.0,0.1454339623451233,
4728,0.9586111111111111,,,,,43574.23301529884,1725686707.5229154,,,11332934.0,0.1427794098854065,
4729,0.9527777777777777,,,,,43576.25151205063,1725686709.541412,,,11336534.0,0.15982331335544586,
4730,0.945,,,,,43578.18166971207,1725686711.4715698,,,11340134.0,0.17226101458072662,
4731,0.9536111111111111,,,,,43580.2012360096,1725686713.491136,,,11343734.0,0.14992088079452515,
4732,0.9552777777777778,,,,,43582.24675607681,1725686715.5366561,,,11347334.0,0.15091495215892792,
4733,0.9616666666666667,,,,,43584.1760866642,1725686717.4659867,,,11350934.0,0.1373181939125061,
4734,0.9572222222222222,,,,,43586.048580646515,1725686719.3384807,,,11354534.0,0.1387302130460739,
4735,0.9538888888888889,,,,,43587.90398168564,1725686721.1938818,,,11358134.0,0.15546943247318268,
4736,0.9552777777777778,,,,,43589.76303458214,1725686723.0529346,,,11361734.0,0.1553930640220642,
4737,0.9563888888888888,,,,,43591.6746969223,1725686724.964597,,,11365334.0,0.14481748640537262,
4738,0.9469444444444445,,,,,43593.72869467735,1725686727.0185947,,,11368934.0,0.16552351415157318,
4739,0.9575,,,,,43595.87605524063,1725686729.1659553,,,11372534.0,0.1507762372493744,
4740,0.9555555555555556,,,,,43597.934968948364,1725686731.224869,,,11376134.0,0.14415907859802246,
4741,0.9569444444444445,,,,,43599.882825136185,1725686733.1727252,,,11379734.0,0.1589735746383667,
4742,0.9519444444444445,,,,,43601.77422833443,1725686735.0641284,,,11383334.0,0.13924121856689453,
4743,0.955,,,,,43603.90505218506,1725686737.1949522,,,11386934.0,0.1475120186805725,
4744,0.9494444444444444,,,,,43605.95982170105,1725686739.2497218,,,11390534.0,0.15969347953796387,
4745,0.9536111111111111,,,,,43607.90681552887,1725686741.1967156,,,11394134.0,0.13299329578876495,
4746,0.9497222222222222,,,,,43609.869227170944,1725686743.1591272,,,11397734.0,0.15875202417373657,
4747,0.9530555555555555,,,,,43611.77709054947,1725686745.0669906,,,11401334.0,0.1421957165002823,
4748,0.9513888888888888,,,,,43613.63132047653,1725686746.9212205,,,11404934.0,0.16100344061851501,
4749,0.9541666666666667,,,,,43615.499650239944,1725686748.7895503,,,11408534.0,0.15761998295783997,
4750,0.9513888888888888,,,,,43617.473754644394,1725686750.7636547,,,11412134.0,0.15947352349758148,
4751,0.9558333333333333,,,,,43619.62536621094,1725686752.9152663,,,11415734.0,0.14748920500278473,
4752,0.9533333333333334,,,,,43621.68210053444,1725686754.9720006,,,11419334.0,0.14585581421852112,
4753,0.9580555555555555,,,,,43623.635857343674,1725686756.9257574,,,11422934.0,0.1450406163930893,
4754,0.9558333333333333,,,,,43625.539930820465,1725686758.829831,,,11426534.0,0.1389317810535431,
4755,0.9588888888888889,,,,,43627.562727212906,1725686760.8526273,,,11430134.0,0.13833129405975342,
4756,0.9583333333333334,,,,,43629.61894226074,1725686762.9088423,,,11433734.0,0.13102947175502777,
4757,0.9541666666666667,,,,,43631.54886293411,1725686764.838763,,,11437334.0,0.15239453315734863,
4758,0.9527777777777777,,,,,43633.42176961899,1725686766.7116697,,,11440934.0,0.16020801663398743,
4759,0.9586111111111111,,,,,43635.283824682236,1725686768.5737247,,,11444534.0,0.1460825800895691,
4760,0.9547222222222222,,,,,43637.1411485672,1725686770.4310486,,,11448134.0,0.14530541002750397,
4761,0.9516666666666667,,,,,43639.038120269775,1725686772.3280203,,,11451734.0,0.15380297601222992,
4762,0.9530555555555555,,,,,43641.07997894287,1725686774.369879,,,11455334.0,0.1552174985408783,
4763,0.9602777777777778,,,,,43643.194001197815,1725686776.4839013,,,11458934.0,0.1388063281774521,
4764,0.9580555555555555,,,,,43645.24430561066,1725686778.5342057,,,11462534.0,0.1491701453924179,
4765,0.9527777777777777,,,,,43647.20243215561,1725686780.4923322,,,11466134.0,0.14203757047653198,
4766,0.9569444444444445,,,,,43649.12720632553,1725686782.4171064,,,11469734.0,0.15274856984615326,
4767,0.9561111111111111,,,,,43651.22435760498,1725686784.5142577,,,11473334.0,0.1383819878101349,
4768,0.9577777777777777,,,,,43653.43431472778,1725686786.7242148,,,11476934.0,0.13982068002223969,
4769,0.9533333333333334,,,,,43655.44446563721,1725686788.7343657,,,11480534.0,0.16245056688785553,
4770,0.9566666666666667,,,,,43657.3575489521,1725686790.647449,,,11484134.0,0.14002546668052673,
4771,0.9547222222222222,,,,,43659.21980071068,1725686792.5097008,,,11487734.0,0.1548568159341812,
4772,0.9536111111111111,,,,,43661.053159952164,1725686794.34306,,,11491334.0,0.15564656257629395,
4773,0.9613888888888888,,,,,43662.8589887619,1725686796.1488888,,,11494934.0,0.13435281813144684,
4774,0.9613888888888888,,,,,43664.85525941849,1725686798.1451595,,,11498534.0,0.13233351707458496,
4775,0.9552777777777778,,,,,43667.00932741165,1725686800.2992275,,,11502134.0,0.1448683738708496,
4776,0.9575,,,,,43669.07423853874,1725686802.3641386,,,11505734.0,0.13692404329776764,
4777,0.9591666666666666,,,,,43671.04061579704,1725686804.3305159,,,11509334.0,0.14699164032936096,
4778,0.9577777777777777,,,,,43672.96271944046,1725686806.2526195,,,11512934.0,0.13710127770900726,
4779,0.9508333333333333,,,,,43674.986250162125,1725686808.2761502,,,11516534.0,0.1493772566318512,
4780,0.9525,,,,,43677.04664134979,1725686810.3365414,,,11520134.0,0.1449492871761322,
4781,0.9619444444444445,,,,,43678.974536418915,1725686812.2644365,,,11523734.0,0.12619329988956451,
4782,0.9536111111111111,,,,,43680.84750413895,1725686814.1374042,,,11527334.0,0.1481391340494156,
4783,0.9602777777777778,,,,,43682.71330833435,1725686816.0032084,,,11530934.0,0.13681556284427643,
4784,0.9661111111111111,,,,,43684.55908250809,1725686817.8489826,,,11534534.0,0.12288900464773178,
4785,0.9597222222222223,,,,,43686.45420074463,1725686819.7441008,,,11538134.0,0.13545899093151093,
4786,0.9558333333333333,,,,,43688.50956201553,1725686821.799462,,,11541734.0,0.14197510480880737,
4787,0.9613888888888888,,,,,43690.64686489105,1725686823.936765,,,11545334.0,0.12763254344463348,
4788,0.95,,,,,43692.630141973495,1725686825.920042,,,11548934.0,0.1579306721687317,
4789,0.9547222222222222,,,,,43694.60707807541,1725686827.8969781,,,11552534.0,0.16396549344062805,
4790,0.9572222222222222,,,,,43696.6058986187,1725686829.8957987,,,11556134.0,0.13447785377502441,
4791,0.9552777777777778,,,,,43698.6471118927,1725686831.937012,,,11559734.0,0.12770459055900574,
4792,0.9541666666666667,,,,,43700.71949958801,1725686834.0093997,,,11563334.0,0.15593311190605164,
4793,0.9544444444444444,,,,,43702.771255254745,1725686836.0611553,,,11566934.0,0.146674245595932,
4794,0.9586111111111111,,,,,43704.70487165451,1725686837.9947717,,,11570534.0,0.12813234329223633,
4795,0.9552777777777778,,,,,43706.5720641613,1725686839.8619642,,,11574134.0,0.1463588923215866,
4796,0.9577777777777777,,,,,43708.39656281471,1725686841.6864629,,,11577734.0,0.13786976039409637,
4797,0.9588888888888889,,,,,43710.194443941116,1725686843.484344,,,11581334.0,0.14161401987075806,
4798,0.9555555555555556,,,,,43712.18803024292,1725686845.4779303,,,11584934.0,0.1444462537765503,
4799,0.9575,,,,,43714.32461285591,1725686847.614513,,,11588534.0,0.13655509054660797,
4800,0.9588888888888889,,,,,43716.389822244644,1725686849.6797223,,,11592134.0,0.13437458872795105,
4801,0.9575,,,,,43718.3625164032,1725686851.6524165,,,11595734.0,0.1383885145187378,
4802,0.96,,,,,43720.28004479408,1725686853.5699449,,,11599334.0,0.1250649243593216,
4803,0.9561111111111111,,,,,43722.30374574661,1725686855.5936458,,,11602934.0,0.1371733397245407,
4804,0.9522222222222222,,,,,43724.369441747665,1725686857.6593418,,,11606534.0,0.15685723721981049,
4805,0.9597222222222223,,,,,43726.30485010147,1725686859.5947502,,,11610134.0,0.1326325535774231,
4806,0.9558333333333333,,,,,43728.185250759125,1725686861.4751508,,,11613734.0,0.13467758893966675,
4807,0.9566666666666667,,,,,43730.096554756165,1725686863.3864548,,,11617334.0,0.1417592614889145,
4808,0.9513888888888888,,,,,43731.96445918083,1725686865.2543592,,,11620934.0,0.1586693674325943,
4809,0.9563888888888888,,,,,43733.882685661316,1725686867.1725857,,,11624534.0,0.13217100501060486,
4810,0.9566666666666667,,,,,43735.95490527153,1725686869.2448053,,,11628134.0,0.1436404436826706,
4811,0.9636111111111111,,,,,43738.0892059803,1725686871.379106,,,11631734.0,0.12749114632606506,
4812,0.9591666666666666,,,,,43740.088141679764,1725686873.3780417,,,11635334.0,0.14237549901008606,
4813,0.9602777777777778,,,,,43742.09939289093,1725686875.389293,,,11638934.0,0.12299469858407974,
4814,0.9586111111111111,,,,,43744.03089785576,1725686877.320798,,,11642534.0,0.13828937709331512,
4815,0.9575,,,,,43746.082805395126,1725686879.3727055,,,11646134.0,0.13468804955482483,
4816,0.9552777777777778,,,,,43748.16609311104,1725686881.4559932,,,11649734.0,0.13840454816818237,
4817,0.9561111111111111,,,,,43750.12759590149,1725686883.417496,,,11653334.0,0.1441217064857483,
4818,0.9594444444444444,,,,,43752.08371448517,1725686885.3736145,,,11656934.0,0.1282428801059723,
4819,0.96,,,,,43753.961935043335,1725686887.251835,,,11660534.0,0.12826725840568542,
4820,0.9558333333333333,,,,,43755.797612428665,1725686889.0875125,,,11664134.0,0.14640159904956818,
4821,0.9605555555555556,,,,,43757.6044857502,1725686890.8943858,,,11667734.0,0.12903757393360138,
4822,0.9569444444444445,,,,,43759.57469153404,1725686892.8645916,,,11671334.0,0.13506220281124115,
4823,0.9522222222222222,,,,,43761.75273346901,1725686895.0426335,,,11674934.0,0.16302981972694397,
4824,0.9536111111111111,,,,,43763.80695486069,1725686897.096855,,,11678534.0,0.1460542529821396,
4825,0.9513888888888888,,,,,43765.74801039696,1725686899.0379105,,,11682134.0,0.15825197100639343,
4826,0.9583333333333334,,,,,43767.67062973976,1725686900.9605298,,,11685734.0,0.14087902009487152,
4827,0.9580555555555555,,,,,43769.685233831406,1725686902.975134,,,11689334.0,0.1546354442834854,
4828,0.9536111111111111,,,,,43771.754287958145,1725686905.044188,,,11692934.0,0.14979712665081024,
4829,0.9583333333333334,,,,,43773.7015683651,1725686906.9914684,,,11696534.0,0.1419346183538437,
4830,0.9602777777777778,,,,,43775.62660050392,1725686908.9165006,,,11700134.0,0.13153988122940063,
4831,0.9536111111111111,,,,,43777.50582790375,1725686910.795728,,,11703734.0,0.1560431271791458,
4832,0.9513888888888888,,,,,43779.36884570122,1725686912.6587458,,,11707334.0,0.14492198824882507,
4833,0.9566666666666667,,,,,43781.288004636765,1725686914.5779047,,,11710934.0,0.1340242326259613,
4834,0.9627777777777777,,,,,43783.3629219532,1725686916.652822,,,11714534.0,0.12993454933166504,
4835,0.9577777777777777,,,,,43785.515484809875,1725686918.8053849,,,11718134.0,0.13608777523040771,
4836,0.9575,,,,,43787.528950214386,1725686920.8188503,,,11721734.0,0.14445805549621582,
4837,0.9630555555555556,,,,,43789.50569820404,1725686922.7955983,,,11725334.0,0.12370911240577698,
4838,0.9580555555555555,,,,,43791.43929314613,1725686924.7291932,,,11728934.0,0.1375632882118225,
4839,0.9591666666666666,,,,,43793.49447488785,1725686926.784375,,,11732534.0,0.1356632262468338,
4840,0.9463888888888888,,,,,43795.574338674545,1725686928.8642387,,,11736134.0,0.18225865066051483,
4841,0.9566666666666667,,,,,43797.513949394226,1725686930.8038495,,,11739734.0,0.14908447861671448,
4842,0.9613888888888888,,,,,43799.43807721138,1725686932.7279773,,,11743334.0,0.13216961920261383,
4843,0.9636111111111111,,,,,43801.42640757561,1725686934.7163076,,,11746934.0,0.12730829417705536,
4844,0.9577777777777777,,,,,43803.2539229393,1725686936.543823,,,11750534.0,0.13545502722263336,
4845,0.9538888888888889,,,,,43805.076192379,1725686938.3660924,,,11754134.0,0.1505352258682251,
4846,0.9611111111111111,,,,,43807.06713438034,1725686940.3570344,,,11757734.0,0.12248392403125763,
4847,0.9513888888888888,,,,,43809.24844074249,1725686942.5383408,,,11761334.0,0.16709724068641663,
4848,0.9566666666666667,,,,,43811.306445121765,1725686944.5963452,,,11764934.0,0.14767062664031982,
4849,0.9611111111111111,,,,,43813.23461031914,1725686946.5245104,,,11768534.0,0.1297677457332611,
4850,0.9633333333333334,,,,,43815.16627621651,1725686948.4561763,,,11772134.0,0.12916214764118195,
4851,0.9633333333333334,,,,,43817.19249749184,1725686950.4823976,,,11775734.0,0.12961028516292572,
4852,0.9608333333333333,,,,,43819.26336622238,1725686952.5532663,,,11779334.0,0.13121135532855988,
4853,0.9647222222222223,,,,,43821.21261882782,1725686954.502519,,,11782934.0,0.12187410145998001,
4854,0.9563888888888888,,,,,43823.11400580406,1725686956.4039059,,,11786534.0,0.13876542448997498,
4855,0.9566666666666667,,,,,43824.98472046852,1725686958.2746205,,,11790134.0,0.12641656398773193,
4856,0.9577777777777777,,,,,43826.84368991852,1725686960.13359,,,11793734.0,0.13684268295764923,
4857,0.9541666666666667,,,,,43828.773594379425,1725686962.0634944,,,11797334.0,0.14859168231487274,
4858,0.9652777777777778,,,,,43830.83686995506,1725686964.12677,,,11800934.0,0.1190183013677597,
4859,0.9569444444444445,,,,,43832.96662569046,1725686966.2565258,,,11804534.0,0.14066700637340546,
4860,0.9569444444444445,,,,,43834.97807383537,1725686968.267974,,,11808134.0,0.14634457230567932,
4861,0.9605555555555556,,,,,43836.9523627758,1725686970.2422628,,,11811734.0,0.13429543375968933,
4862,0.9547222222222222,,,,,43838.8711810112,1725686972.161081,,,11815334.0,0.141970694065094,
4863,0.9530555555555555,,,,,43840.91823410988,1725686974.2081342,,,11818934.0,0.1511336714029312,
4864,0.9563888888888888,,,,,43842.987050294876,1725686976.2769504,,,11822534.0,0.1399524211883545,
4865,0.9608333333333333,,,,,43844.94989323616,1725686978.2397933,,,11826134.0,0.1312381625175476,
4866,0.9575,,,,,43846.87779021263,1725686980.1676903,,,11829734.0,0.13970282673835754,
4867,0.9533333333333334,,,,,43848.763030052185,1725686982.05293,,,11833334.0,0.1407017558813095,
4868,0.9611111111111111,,,,,43850.737436294556,1725686984.0273364,,,11836934.0,0.13268354535102844,
4869,0.9622222222222222,,,,,43852.53620553017,1725686985.8261056,,,11840534.0,0.1312587708234787,
4870,0.9530555555555555,,,,,43854.52208733559,1725686987.8119874,,,11844134.0,0.15404991805553436,
4871,0.9661111111111111,,,,,43856.7148976326,1725686990.0047977,,,11847734.0,0.13215221464633942,
4872,0.9594444444444444,,,,,43858.76501750946,1725686992.0549176,,,11851334.0,0.13875015079975128,
4873,0.9572222222222222,,,,,43860.701157569885,1725686993.9910576,,,11854934.0,0.15321913361549377,
4874,0.9588888888888889,,,,,43862.62290430069,1725686995.9128044,,,11858534.0,0.12380361557006836,
4875,0.9638888888888889,,,,,43864.63114857674,1725686997.9210486,,,11862134.0,0.127211794257164,
4876,0.9572222222222222,,,,,43866.71521234512,1725687000.0051124,,,11865734.0,0.1448129564523697,
4877,0.9583333333333334,,,,,43868.68379282951,1725687001.973693,,,11869334.0,0.14724288880825043,
4878,0.9569444444444445,,,,,43870.59861755371,1725687003.8885176,,,11872934.0,0.13932004570960999,
4879,0.9622222222222222,,,,,43872.466391325,1725687005.7562914,,,11876534.0,0.1347547322511673,
4880,0.9625,,,,,43874.33188533783,1725687007.6217854,,,11880134.0,0.12686993181705475,
4881,0.9625,,,,,43876.26142334938,1725687009.5513234,,,11883734.0,0.1304602175951004,
4882,0.955,,,,,43878.332903862,1725687011.622804,,,11887334.0,0.14413216710090637,
4883,0.9591666666666666,,,,,43880.48384642601,1725687013.7737465,,,11890934.0,0.13914379477500916,
4884,0.9591666666666666,,,,,43882.47676587105,1725687015.766666,,,11894534.0,0.14676496386528015,
4885,0.9580555555555555,,,,,43884.44829368591,1725687017.7381938,,,11898134.0,0.14062801003456116,
4886,0.9588888888888889,,,,,43886.33836507797,1725687019.6282651,,,11901734.0,0.13702668249607086,
4887,0.9594444444444444,,,,,43888.39121747017,1725687021.6811175,,,11905334.0,0.13028930127620697,
4888,0.9611111111111111,,,,,43890.47423815727,1725687023.7641382,,,11908934.0,0.13999776542186737,
4889,0.9633333333333334,,,,,43892.430904865265,1725687025.720805,,,11912534.0,0.11791954189538956,
4890,0.9577777777777777,,,,,43894.34991312027,1725687027.6398132,,,11916134.0,0.13399344682693481,
4891,0.9544444444444444,,,,,43896.223672389984,1725687029.5135725,,,11919734.0,0.14849317073822021,
4892,0.96,,,,,43898.06832432747,1725687031.3582244,,,11923334.0,0.12810923159122467,
4893,0.9513888888888888,,,,,43900.020332574844,1725687033.3102326,,,11926934.0,0.15399420261383057,
4894,0.9538888888888889,,,,,43901.98589658737,1725687035.2757967,,,11930534.0,0.13814975321292877,
4895,0.96,,,,,43904.157675266266,1725687037.4475753,,,11934134.0,0.12501758337020874,
4896,0.9622222222222222,,,,,43906.21589064598,1725687039.5057907,,,11937734.0,0.12392909824848175,
4897,0.9602777777777778,,,,,43908.16676187515,1725687041.456662,,,11941334.0,0.13656742870807648,
4898,0.955,,,,,43910.09647154808,1725687043.3863716,,,11944934.0,0.1490222066640854,
4899,0.9569444444444445,,,,,43912.165657281876,1725687045.4555573,,,11948534.0,0.13097956776618958,
4900,0.9616666666666667,,,,,43914.27870082855,1725687047.568601,,,11952134.0,0.13505257666110992,
4901,0.9513888888888888,,,,,43916.2520198822,1725687049.54192,,,11955734.0,0.1532765030860901,
4902,0.9616666666666667,,,,,43918.16960978508,1725687051.4595098,,,11959334.0,0.14177168905735016,
4903,0.9625,,,,,43920.107543468475,1725687053.3974435,,,11962934.0,0.13360238075256348,
4904,0.9597222222222223,,,,,43921.972824811935,1725687055.2627249,,,11966534.0,0.13572153449058533,
4905,0.9647222222222223,,,,,43923.8914577961,1725687057.1813579,,,11970134.0,0.129069983959198,
4906,0.9630555555555556,,,,,43925.93943977356,1725687059.2293398,,,11973734.0,0.12226221710443497,
4907,0.9563888888888888,,,,,43928.08918905258,1725687061.379089,,,11977334.0,0.1368851214647293,
4908,0.9563888888888888,,,,,43930.1458837986,1725687063.4357839,,,11980934.0,0.14110592007637024,
4909,0.9616666666666667,,,,,43932.083193063736,1725687065.3730931,,,11984534.0,0.12054237723350525,
4910,0.9588888888888889,,,,,43933.96808505058,1725687067.257985,,,11988134.0,0.13683374226093292,
4911,0.9666666666666667,,,,,43936.012500047684,1725687069.3024,,,11991734.0,0.12854178249835968,
4912,0.9638888888888889,,,,,43938.099044561386,1725687071.3889446,,,11995334.0,0.12219981849193573,
4913,0.9605555555555556,,,,,43940.06249141693,1725687073.3523915,,,11998934.0,0.12366312742233276,
4914,0.965,,,,,43941.98210930824,1725687075.2720094,,,12002534.0,0.1281447559595108,
4915,0.9641666666666666,,,,,43943.863893032074,1725687077.153793,,,12006134.0,0.11613325029611588,
4916,0.96,,,,,43945.718371629715,1725687079.0082717,,,12009734.0,0.1291302740573883,
4917,0.9591666666666666,,,,,43947.53482413292,1725687080.8247242,,,12013334.0,0.12784196436405182,
4918,0.965,,,,,43949.64503502846,1725687082.934935,,,12016934.0,0.11970772594213486,
4919,0.9588888888888889,,,,,43951.80566549301,1725687085.0955656,,,12020534.0,0.1432148963212967,
4920,0.9625,,,,,43953.84762382507,1725687087.137524,,,12024134.0,0.13104219734668732,
4921,0.9619444444444445,,,,,43955.866067647934,1725687089.1559677,,,12027734.0,0.12738560140132904,
4922,0.9611111111111111,,,,,43957.87675189972,1725687091.166652,,,12031334.0,0.1370583027601242,
4923,0.9630555555555556,,,,,43959.963673353195,1725687093.2535734,,,12034934.0,0.12206339836120605,
4924,0.9638888888888889,,,,,43962.079207897186,1725687095.369108,,,12038534.0,0.12590394914150238,
4925,0.9652777777777778,,,,,43964.13105893135,1725687097.420959,,,12042134.0,0.1202678307890892,
4926,0.9580555555555555,,,,,43966.04435682297,1725687099.334257,,,12045734.0,0.14094120264053345,
4927,0.9652777777777778,,,,,43967.91830444336,1725687101.2082045,,,12049334.0,0.11839472502470016,
4928,0.9622222222222222,,,,,43969.80727028847,1725687103.0971704,,,12052934.0,0.1270235925912857,
4929,0.9636111111111111,,,,,43971.730880498886,1725687105.0207806,,,12056534.0,0.12011435627937317,
4930,0.9588888888888889,,,,,43973.795490026474,1725687107.08539,,,12060134.0,0.13188359141349792,
4931,0.9555555555555556,,,,,43975.94119596481,1725687109.231096,,,12063734.0,0.1408703476190567,
4932,0.9594444444444444,,,,,43977.935175180435,1725687111.2250752,,,12067334.0,0.12508033215999603,
4933,0.9552777777777778,,,,,43979.88197994232,1725687113.17188,,,12070934.0,0.14483384788036346,
4934,0.9580555555555555,,,,,43981.78700590134,1725687115.076906,,,12074534.0,0.13702401518821716,
4935,0.9583333333333334,,,,,43983.818273067474,1725687117.1081731,,,12078134.0,0.13627879321575165,
4936,0.9675,,,,,43985.88808107376,1725687119.1779811,,,12081734.0,0.10276233404874802,
4937,0.9516666666666667,,,,,43987.85383987427,1725687121.14374,,,12085334.0,0.1599738746881485,
4938,0.9633333333333334,,,,,43989.7772026062,1725687123.0671027,,,12088934.0,0.12761588394641876,
