records,valid_accuracy,valid_atom_loss,train_loss,valid_loss,valid_noise_loss,_runtime,valid_atom_accuracy,valid_noise_accuracy,_step,epoch,_timestamp,train_accuracy
478800.0,,,2.955230474472046,,,258.3935582637787,,,132,,1725730940.0628862,0.06222222222222222
482400.0,,,2.9596400260925293,,,260.2433190345764,,,133,,1725730941.912647,0.059722222222222225
486000.0,,,2.9585227966308594,,,262.0973653793335,,,134,,1725730943.7666934,0.06305555555555556
489600.0,,,2.9546475410461426,,,263.94775772094727,,,135,,1725730945.6170857,0.06416666666666666
493200.0,,,2.9611241817474365,,,265.8017439842224,,,136,,1725730947.471072,0.06166666666666667
496800.0,,,2.9739248752593994,,,267.648800611496,,,137,,1725730949.3181286,0.060833333333333336
500400.0,,,2.9395503997802734,,,269.5083816051483,,,138,,1725730951.1777096,0.06944444444444445
504000.0,,,2.9399449825286865,,,271.3692467212677,,,139,,1725730953.0385747,0.0625
507600.0,,,2.9396231174468994,,,273.34046244621277,,,140,,1725730955.0097904,0.07027777777777777
511200.0,,,2.9597127437591553,,,275.366446018219,,,141,,1725730957.035774,0.06805555555555555
514800.0,,,2.9397716522216797,,,277.25891375541687,,,142,,1725730958.9282417,0.06027777777777778
518400.0,,,2.9576714038848877,,,279.0800883769989,,,143,,1725730960.7494164,0.060833333333333336
522000.0,,,2.9678738117218018,,,280.91804456710815,,,144,,1725730962.5873725,0.06833333333333333
525600.0,,,2.9658076763153076,,,282.750039100647,,,145,,1725730964.419367,0.06333333333333334
529200.0,,,2.9667108058929443,,,284.60004138946533,,,146,,1725730966.2693694,0.059444444444444446
532800.0,,,2.9631402492523193,,,286.44677734375,,,147,,1725730968.1161053,0.06805555555555555
536400.0,,,2.945704221725464,,,288.3006601333618,,,148,,1725730969.969988,0.0725
540000.0,,,2.943695306777954,,,290.1640737056732,,,149,,1725730971.8334017,0.06305555555555556
543600.0,,,2.9540135860443115,,,292.030339717865,,,150,,1725730973.6996677,0.06888888888888889
547200.0,,,2.9627058506011963,,,293.93202114105225,,,151,,1725730975.601349,0.06583333333333333
550800.0,,,2.951280117034912,,,295.9515337944031,,,152,,1725730977.6208618,0.06444444444444444
554400.0,,,2.942955493927002,,,297.8509225845337,,,153,,1725730979.5202506,0.06305555555555556
558000.0,,,2.969217300415039,,,299.64049530029297,,,154,,1725730981.3098233,0.06388888888888888
561600.0,,,2.9519948959350586,,,301.48032569885254,,,155,,1725730983.1496537,0.06694444444444445
565200.0,,,2.959562063217163,,,303.3207325935364,,,156,,1725730984.9900606,0.07444444444444444
568800.0,,,2.9453721046447754,,,305.1704571247101,,,157,,1725730986.839785,0.065
572400.0,,,2.948779821395874,,,307.0214698314667,,,158,,1725730988.6907978,0.06944444444444445
576000.0,,,2.9442052841186523,,,308.876531124115,,,159,,1725730990.545859,0.06722222222222222
579600.0,,,2.933323860168457,,,310.73585963249207,,,160,,1725730992.4051876,0.06944444444444445
583200.0,,,2.9335498809814453,,,312.5925385951996,,,161,,1725730994.2618666,0.07194444444444445
586800.0,,,2.946951150894165,,,314.4578695297241,,,162,,1725730996.1271975,0.07472222222222222
590400.0,,,2.944671154022217,,,316.3301374912262,,,163,,1725730997.9994655,0.06944444444444445
594000.0,,,2.9491496086120605,,,318.3320758342743,,,164,,1725731000.0014038,0.0625
597600.0,,,2.9242029190063477,,,320.2825050354004,,,165,,1725731001.951833,0.0725
601200.0,,,2.956956148147583,,,322.07228446006775,,,166,,1725731003.7416124,0.06166666666666667
604800.0,,,2.9323813915252686,,,323.91040897369385,,,167,,1725731005.579737,0.07083333333333333
608400.0,,,2.9666860103607178,,,325.7384657859802,,,168,,1725731007.4077938,0.058333333333333334
612000.0,,,2.911497116088867,,,327.5790548324585,,,169,,1725731009.2483828,0.06861111111111111
615600.0,,,2.951754570007324,,,329.4146521091461,,,170,,1725731011.08398,0.06722222222222222
619200.0,,,2.922987461090088,,,331.26821398735046,,,171,,1725731012.937542,0.0636111111111111
622800.0,,,2.9329965114593506,,,333.1247007846832,,,172,,1725731014.7940288,0.06916666666666667
626400.0,,,2.9528748989105225,,,334.9894850254059,,,173,,1725731016.658813,0.06583333333333333
630000.0,,,2.9399383068084717,,,336.8707184791565,,,174,,1725731018.5400465,0.06583333333333333
633600.0,,,2.9434494972229004,,,338.84002137184143,,,175,,1725731020.5093493,0.06972222222222223
637200.0,,,2.9538967609405518,,,340.8283839225769,,,176,,1725731022.497712,0.06472222222222222
640800.0,,,2.929248332977295,,,342.725563287735,,,177,,1725731024.3948913,0.06472222222222222
644400.0,,,2.9267678260803223,,,344.5357553958893,,,178,,1725731026.2050834,0.0661111111111111
648000.0,,,2.964111328125,,,346.3875136375427,,,179,,1725731028.0568416,0.06194444444444445
651600.0,,,2.9218320846557617,,,348.2318871021271,,,180,,1725731029.901215,0.06388888888888888
655200.0,,,2.932837963104248,,,350.08888030052185,,,181,,1725731031.7582083,0.0763888888888889
658800.0,,,2.939861536026001,,,351.94126892089844,,,182,,1725731033.610597,0.06972222222222223
662400.0,,,2.917569160461426,,,353.799676656723,,,183,,1725731035.4690046,0.06916666666666667
666000.0,,,2.9227452278137207,,,355.6599724292755,,,184,,1725731037.3293004,0.06694444444444445
669600.0,,,2.9288673400878906,,,357.522008895874,,,185,,1725731039.1913369,0.065
673200.0,,,2.952268362045288,,,359.39637994766235,,,186,,1725731041.065708,0.06305555555555556
676800.0,,,2.923562526702881,,,361.2723934650421,,,187,,1725731042.9417214,0.06305555555555556
680400.0,,,2.913848400115967,,,363.2521185874939,,,188,,1725731044.9214466,0.0675
684000.0,,,2.928868293762207,,,365.1803209781647,,,189,,1725731046.849649,0.06833333333333333
687600.0,,,2.9294023513793945,,,366.98446226119995,,,190,,1725731048.6537902,0.058333333333333334
691200.0,,,2.93942928314209,,,368.82371497154236,,,191,,1725731050.493043,0.0675
694800.0,,,2.908907651901245,,,370.667542219162,,,192,,1725731052.3368702,0.06666666666666667
698400.0,,,2.9271256923675537,,,372.5107641220093,,,193,,1725731054.180092,0.06972222222222223
702000.0,,,2.9241247177124023,,,374.3570945262909,,,194,,1725731056.0264225,0.07527777777777778
705600.0,,,2.9360506534576416,,,376.2164373397827,,,195,,1725731057.8857653,0.06111111111111111
709200.0,,,2.939892530441284,,,378.07490515708923,,,196,,1725731059.7442331,0.06527777777777778
712800.0,,,2.9286201000213623,,,379.9388997554779,,,197,,1725731061.6082277,0.06638888888888889
716400.0,,,2.924626350402832,,,381.82343339920044,,,198,,1725731063.4927614,0.06888888888888889
720000.0,,,2.9267401695251465,,,383.7287504673004,,,199,,1725731065.3980784,0.07138888888888889
723600.0,,,2.930778980255127,,,385.7177953720093,,,200,,1725731067.3871233,0.06138888888888889
727200.0,,,2.9261598587036133,,,387.60603618621826,,,201,,1725731069.2753642,0.06666666666666667
730800.0,,,2.930483102798462,,,389.43198251724243,,,202,,1725731071.1013105,0.06944444444444445
734400.0,,,2.9205880165100098,,,391.28912115097046,,,203,,1725731072.9584491,0.06916666666666667
738000.0,,,2.9235188961029053,,,393.1393618583679,,,204,,1725731074.8086898,0.06194444444444445
741600.0,,,2.9209141731262207,,,394.99710845947266,,,205,,1725731076.6664364,0.06305555555555556
745200.0,,,2.929008960723877,,,396.85198640823364,,,206,,1725731078.5213144,0.07166666666666667
748800.0,,,2.9293062686920166,,,398.71229219436646,,,207,,1725731080.3816202,0.06833333333333333
752400.0,,,2.942004680633545,,,400.5802619457245,,,208,,1725731082.24959,0.06805555555555555
756000.0,,,2.940054178237915,,,402.4541280269623,,,209,,1725731084.123456,0.06777777777777778
759600.0,,,2.9234538078308105,,,404.3293993473053,,,210,,1725731085.9987273,0.06305555555555556
763200.0,,,2.89709734916687,,,406.2167353630066,,,211,,1725731087.8860633,0.07027777777777777
766800.0,,,2.9149513244628906,,,408.19310188293457,,,212,,1725731089.8624299,0.07
770400.0,,,2.9143614768981934,,,410.10661005973816,,,213,,1725731091.775938,0.07527777777777778
774000.0,,,2.9324071407318115,,,411.92515420913696,,,214,,1725731093.5944822,0.06944444444444445
777600.0,,,2.8949925899505615,,,413.78002166748047,,,215,,1725731095.4493496,0.06972222222222223
781200.0,,,2.9248337745666504,,,415.6235032081604,,,216,,1725731097.2928312,0.065
784800.0,,,2.9179790019989014,,,417.4756455421448,,,217,,1725731099.1449735,0.06444444444444444
788400.0,,,2.9094793796539307,,,419.3266739845276,,,218,,1725731100.996002,0.0661111111111111
792000.0,,,2.916537046432495,,,421.1839601993561,,,219,,1725731102.8532882,0.06777777777777778
795600.0,,,2.90913462638855,,,423.04736399650574,,,220,,1725731104.716692,0.06694444444444445
799200.0,,,2.925196647644043,,,424.91801714897156,,,221,,1725731106.5873451,0.0661111111111111
802800.0,,,2.9027419090270996,,,426.79944825172424,,,222,,1725731108.4687762,0.06805555555555555
806400.0,,,2.909990072250366,,,428.70909428596497,,,223,,1725731110.3784223,0.06916666666666667
810000.0,,,2.9111135005950928,,,430.6716356277466,,,224,,1725731112.3409636,0.06805555555555555
813600.0,,,2.9227685928344727,,,432.5365788936615,,,225,,1725731114.2059069,0.07138888888888889
817200.0,,,2.903871774673462,,,434.36982011795044,,,226,,1725731116.039148,0.06805555555555555
820800.0,,,2.906641721725464,,,436.23838090896606,,,227,,1725731117.907709,0.07333333333333333
824400.0,,,2.928384780883789,,,438.09344244003296,,,228,,1725731119.7627704,0.06694444444444445
828000.0,,,2.915539026260376,,,439.9535930156708,,,229,,1725731121.622921,0.07444444444444444
831600.0,,,2.9023985862731934,,,441.8083140850067,,,230,,1725731123.477642,0.06583333333333333
835200.0,,,2.9226090908050537,,,443.67005038261414,,,231,,1725731125.3393784,0.06777777777777778
838800.0,,,2.9099888801574707,,,445.53444480895996,,,232,,1725731127.2037728,0.07222222222222222
842400.0,,,2.9005448818206787,,,447.4052231311798,,,233,,1725731129.074551,0.06416666666666666
846000.0,,,2.9041709899902344,,,449.279958486557,,,234,,1725731130.9492865,0.0675
849600.0,,,2.9067940711975098,,,451.16589879989624,,,235,,1725731132.8352268,0.06555555555555556
853200.0,,,2.916858673095703,,,453.1172339916229,,,236,,1725731134.786562,0.06944444444444445
856800.0,,,2.895291328430176,,,455.00039625167847,,,237,,1725731136.6697242,0.07055555555555555
860400.0,,,2.8850724697113037,,,456.8249044418335,,,238,,1725731138.4942324,0.0636111111111111
864000.0,,,2.8957881927490234,,,458.6875956058502,,,239,,1725731140.3569236,0.06333333333333334
867600.0,,,2.906357526779175,,,460.5379419326782,,,240,,1725731142.20727,0.06444444444444444
871200.0,,,2.8979039192199707,,,462.3911147117615,,,241,,1725731144.0604427,0.07472222222222222
874800.0,,,2.9092297554016113,,,464.2426462173462,,,242,,1725731145.9119742,0.07166666666666667
878400.0,,,2.889552354812622,,,466.10436248779297,,,243,,1725731147.7736905,0.07666666666666666
882000.0,,,2.9109065532684326,,,467.9674274921417,,,244,,1725731149.6367555,0.07805555555555556
885600.0,,,2.8933513164520264,,,469.8340458869934,,,245,,1725731151.5033739,0.07583333333333334
889200.0,,,2.879188060760498,,,471.7120077610016,,,246,,1725731153.3813357,0.06694444444444445
892800.0,,,2.8963093757629395,,,473.62230229377747,,,247,,1725731155.2916303,0.07138888888888889
896400.0,,,2.8809397220611572,,,475.575364112854,,,248,,1725731157.244692,0.06388888888888888
900000.0,,,2.8993663787841797,,,477.43203234672546,,,249,,1725731159.1013603,0.07777777777777778
903600.0,,,2.9105913639068604,,,479.2737238407135,,,250,,1725731160.9430518,0.07138888888888889
907200.0,,,2.901318073272705,,,481.14468908309937,,,251,,1725731162.814017,0.06888888888888889
910800.0,,,2.9160821437835693,,,483.0047891139984,,,252,,1725731164.674117,0.06722222222222222
914400.0,,,2.8869149684906006,,,484.87010955810547,,,253,,1725731166.5394375,0.07944444444444444
918000.0,,,2.89215350151062,,,486.73354840278625,,,254,,1725731168.4028764,0.07694444444444444
921600.0,,,2.900313138961792,,,488.6041033267975,,,255,,1725731170.2734313,0.07166666666666667
925200.0,,,2.864736318588257,,,490.4712233543396,,,256,,1725731172.1405513,0.07861111111111112
928800.0,,,2.882601737976074,,,492.3461284637451,,,257,,1725731174.0154564,0.07666666666666666
932400.0,,,2.919004201889038,,,494.23152351379395,,,258,,1725731175.9008515,0.06527777777777778
936000.0,,,2.891019344329834,,,496.1260755062103,,,259,,1725731177.7954035,0.07666666666666666
939600.0,,,2.888951063156128,,,498.0705146789551,,,260,,1725731179.7398427,0.07
943200.0,,,2.893874406814575,,,499.93211460113525,,,261,,1725731181.6014426,0.06777777777777778
946800.0,,,2.9177863597869873,,,501.7671375274658,,,262,,1725731183.4364655,0.07555555555555556
950400.0,,,2.91129994392395,,,503.63461899757385,,,263,,1725731185.303947,0.07944444444444444
954000.0,,,2.9023444652557373,,,505.49130845069885,,,264,,1725731187.1606364,0.06722222222222222
957600.0,,,2.916268825531006,,,507.3567490577698,,,265,,1725731189.026077,0.06777777777777778
961200.0,,,2.9037606716156006,,,509.2191174030304,,,266,,1725731190.8884454,0.0763888888888889
964800.0,,,2.9060111045837402,,,511.07949662208557,,,267,,1725731192.7488246,0.07388888888888889
968400.0,,,2.876194715499878,,,512.942568063736,,,268,,1725731194.611896,0.07388888888888889
972000.0,,,2.905346155166626,,,514.8155961036682,,,269,,1725731196.484924,0.06944444444444445
975600.0,,,2.895357608795166,,,516.6925873756409,,,270,,1725731198.3619153,0.06222222222222222
979200.0,,,2.9161300659179688,,,518.5958952903748,,,271,,1725731200.2652233,0.07194444444444445
982800.0,,,2.894916296005249,,,520.5476281642914,,,272,,1725731202.2169561,0.0675
986400.0,,,2.8932981491088867,,,522.3844423294067,,,273,,1725731204.0537703,0.07305555555555555
990000.0,,,2.8986854553222656,,,524.2266039848328,,,274,,1725731205.895932,0.0763888888888889
993600.0,,,2.8944363594055176,,,526.0993158817291,,,275,,1725731207.7686439,0.07
997200.0,,,2.9035227298736572,,,527.9592916965485,,,276,,1725731209.6286197,0.07
1000800.0,,,2.892604351043701,,,529.8262872695923,,,277,,1725731211.4956152,0.07222222222222222
1004400.0,,,2.880490779876709,,,531.68830037117,,,278,,1725731213.3576283,0.07166666666666667
1008000.0,,,2.9128167629241943,,,533.557430267334,,,279,,1725731215.2267582,0.06861111111111111
1011600.0,,,2.884394645690918,,,535.4229216575623,,,280,,1725731217.0922496,0.07583333333333334
1015200.0,,,2.893939256668091,,,537.2981688976288,,,281,,1725731218.9674969,0.07222222222222222
1018800.0,,,2.8839991092681885,,,539.1766493320465,,,282,,1725731220.8459773,0.08166666666666667
1022400.0,,,2.9067132472991943,,,541.0661311149597,,,283,,1725731222.735459,0.07305555555555555
1026000.0,,,2.8718833923339844,,,543.002676486969,,,284,,1725731224.6720045,0.07055555555555555
1029600.0,,,2.89890456199646,,,544.8409230709076,,,285,,1725731226.510251,0.07722222222222222
1033200.0,,,2.913987398147583,,,546.6805107593536,,,286,,1725731228.3498387,0.06722222222222222
1036800.0,,,2.8746843338012695,,,548.5535225868225,,,287,,1725731230.2228506,0.06833333333333333
1040400.0,,,2.888474225997925,,,550.4124040603638,,,288,,1725731232.081732,0.06527777777777778
