train_accuracy,_runtime,_timestamp,valid_noise_loss,valid_noise_accuracy,epoch,valid_accuracy,records,valid_loss,_step,valid_atom_loss,valid_atom_accuracy,train_loss
0.09375,401.70845651626587,1727467902.9310396,,,,,552000.0,,229,,,2.815378427505493
0.08625,403.4214415550232,1727467904.6440246,,,,,554400.0,,230,,,2.816479444503784
0.09,405.12991762161255,1727467906.3525007,,,,,556800.0,,231,,,2.8088948726654053
0.08791666666666667,406.8397295475006,1727467908.0623126,,,,,559200.0,,232,,,2.819038152694702
0.09666666666666666,408.54660272598267,1727467909.7691858,,,,,561600.0,,233,,,2.8143692016601562
0.08791666666666667,410.47644662857056,1727467911.6990297,,,,,564000.0,,234,,,2.805403709411621
0.09291666666666666,412.17343068122864,1727467913.3960137,,,,,566400.0,,235,,,2.828747272491455
0.09333333333333334,413.8766508102417,1727467915.0992339,,,,,568800.0,,236,,,2.779350519180298
0.08916666666666667,415.58285665512085,1727467916.8054397,,,,,571200.0,,237,,,2.791430950164795
0.08791666666666667,417.29092168807983,1727467918.5135047,,,,,573600.0,,238,,,2.804934024810791
0.095,419.00029158592224,1727467920.2228746,,,,,576000.0,,239,,,2.786386728286743
0.08958333333333333,420.7091910839081,1727467921.9317741,,,,,578400.0,,240,,,2.7976622581481934
0.08583333333333333,422.42108058929443,1727467923.6436636,,,,,580800.0,,241,,,2.8024797439575195
0.0925,424.130811214447,1727467925.3533943,,,,,583200.0,,242,,,2.8048949241638184
0.09458333333333334,425.8372871875763,1727467927.0598702,,,,,585600.0,,243,,,2.7933971881866455
0.09541666666666666,427.54577255249023,1727467928.7683556,,,,,588000.0,,244,,,2.776005744934082
0.09,429.26072001457214,1727467930.483303,,,,,590400.0,,245,,,2.806638717651367
0.09791666666666667,430.97597908973694,1727467932.1985621,,,,,592800.0,,246,,,2.8010597229003906
0.0925,432.6856200695038,1727467933.9082031,,,,,595200.0,,247,,,2.8063831329345703
0.08875,434.39884090423584,1727467935.621424,,,,,597600.0,,248,,,2.8243680000305176
0.09583333333333334,436.1101109981537,1727467937.332694,,,,,600000.0,,249,,,2.802290678024292
0.09375,437.81870198249817,1727467939.041285,,,,,602400.0,,250,,,2.764716386795044
0.095,439.5243842601776,1727467940.7469673,,,,,604800.0,,251,,,2.7652111053466797
0.10208333333333333,441.23482728004456,1727467942.4574103,,,,,607200.0,,252,,,2.7805871963500977
0.08916666666666667,442.9465217590332,1727467944.1691048,,,,,609600.0,,253,,,2.7846899032592773
0.10375,444.6563923358917,1727467945.8789754,,,,,612000.0,,254,,,2.760507583618164
0.09083333333333334,446.3640501499176,1727467947.5866332,,,,,614400.0,,255,,,2.7846505641937256
0.09708333333333333,448.0744528770447,1727467949.297036,,,,,616800.0,,256,,,2.756298780441284
0.08,449.7818269729614,1727467951.00441,,,,,619200.0,,257,,,2.7649002075195312
0.09625,451.4910407066345,1727467952.7136238,,,,,621600.0,,258,,,2.7718377113342285
0.0975,453.20272874832153,1727467954.4253118,,,,,624000.0,,259,,,2.7624711990356445
0.10541666666666667,454.9092347621918,1727467956.1318178,,,,,626400.0,,260,,,2.7628986835479736
0.09875,456.6130175590515,1727467957.8356006,,,,,628800.0,,261,,,2.8043770790100098
0.09625,458.32104420661926,1727467959.5436273,,,,,631200.0,,262,,,2.75795578956604
0.09875,460.0357162952423,1727467961.2582994,,,,,633600.0,,263,,,2.777043342590332
0.09875,461.74558329582214,1727467962.9681664,,,,,636000.0,,264,,,2.7661638259887695
0.0975,463.4587016105652,1727467964.6812847,,,,,638400.0,,265,,,2.768895149230957
0.10375,465.1722071170807,1727467966.3947902,,,,,640800.0,,266,,,2.733851432800293
0.10083333333333333,466.8884882926941,1727467968.1110713,,,,,643200.0,,267,,,2.764756441116333
0.10708333333333334,468.59463572502136,1727467969.8172188,,,,,645600.0,,268,,,2.7510428428649902
0.10083333333333333,470.30330443382263,1727467971.5258875,,,,,648000.0,,269,,,2.7534220218658447
0.0975,472.0143036842346,1727467973.2368867,,,,,650400.0,,270,,,2.744210720062256
0.09833333333333333,473.72700023651123,1727467974.9495833,,,,,652800.0,,271,,,2.7653276920318604
0.10875,475.4350483417511,1727467976.6576314,,,,,655200.0,,272,,,2.745696783065796
0.10625,477.1477038860321,1727467978.370287,,,,,657600.0,,273,,,2.743844747543335
0.1075,478.85082817077637,1727467980.0734112,,,,,660000.0,,274,,,2.738736152648926
0.10708333333333334,480.55891513824463,1727467981.7814982,,,,,662400.0,,275,,,2.738405704498291
0.10458333333333333,482.2719626426697,1727467983.4945457,,,,,664800.0,,276,,,2.732329845428467
0.09916666666666667,483.9886882305145,1727467985.2112713,,,,,667200.0,,277,,,2.750290870666504
0.10375,485.7029092311859,1727467986.9254923,,,,,669600.0,,278,,,2.7190325260162354
0.11,487.4128141403198,1727467988.6353972,,,,,672000.0,,279,,,2.700227975845337
0.10916666666666666,489.1188769340515,1727467990.34146,,,,,674400.0,,280,,,2.7304365634918213
0.09666666666666666,490.82402062416077,1727467992.0466037,,,,,676800.0,,281,,,2.7374706268310547
0.11166666666666666,492.54849123954773,1727467993.7710743,,,,,679200.0,,282,,,2.715144395828247
0.10291666666666667,494.2568311691284,1727467995.4794142,,,,,681600.0,,283,,,2.6927831172943115
0.09916666666666667,495.96360039711,1727467997.1861835,,,,,684000.0,,284,,,2.738150119781494
0.10541666666666667,497.67111825942993,1727467998.8937013,,,,,686400.0,,285,,,2.735067129135132
0.0975,499.3765199184418,1727468000.599103,,,,,688800.0,,286,,,2.7241997718811035
0.11291666666666667,501.0838086605072,1727468002.3063917,,,,,691200.0,,287,,,2.7044284343719482
0.11833333333333333,502.7955892086029,1727468004.0181723,,,,,693600.0,,288,,,2.7088325023651123
0.1225,504.50699496269226,1727468005.729578,,,,,696000.0,,289,,,2.738063335418701
0.11833333333333333,506.22095942497253,1727468007.4435425,,,,,698400.0,,290,,,2.7080156803131104
0.1025,507.9352297782898,1727468009.1578128,,,,,700800.0,,291,,,2.691472053527832
0.11291666666666667,509.6526975631714,1727468010.8752806,,,,,703200.0,,292,,,2.7224507331848145
0.10958333333333334,511.3649413585663,1727468012.5875244,,,,,705600.0,,293,,,2.699303388595581
0.10833333333333334,513.0831151008606,1727468014.3056982,,,,,708000.0,,294,,,2.7151858806610107
0.10875,514.796368598938,1727468016.0189517,,,,,710400.0,,295,,,2.7093679904937744
0.10916666666666666,516.5095715522766,1727468017.7321546,,,,,712800.0,,296,,,2.6973183155059814
